id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1505186878869454852,1505186878869454852,2022-03-19 17:18:11 E. Africa Standard Time,2022-03-19,17:18:11,+0300,1482065440843120642,silenceisgolddd,Muhammadjamal,,"We absolutely 'reject,' &amp; refuse in every way.   #RacistEU #RacistUkraine #NoMoreEUHypocrisy #NoMoreUSHypocrisy #NewWorldOrder #HandsOffSomalia #HandsOffAfghanistan #HandsOffMuslims",en,[],[],[],0,0,0,"['racisteu', 'racistukraine', 'nomoreeuhypocrisy', 'nomoreushypocrisy', 'newworldorder', 'handsoffsomalia', 'handsoffafghanistan', 'handsoffmuslims']",[],https://twitter.com/SilenceIsGolddd/status/1505186878869454852,False,https://twitter.com/SuleimanHashi/status/1505134100587466752,0,,,,,,,,[],,,,
1505149877445140485,1505103805599428611,2022-03-19 14:51:09 E. Africa Standard Time,2022-03-19,14:51:09,+0300,88729438,uncleobama_,UncleObama 🏳️‍🌈🏳️‍🌈😘🏳️‍🌈🏳️‍🌈,,@SheilaBurgoyne1 @Keir_Starmer Spot on ! #AfricansinUkraine #RacistUkraine #RacistEU,en,[],[],[],0,0,0,"['africansinukraine', 'racistukraine', 'racisteu']",[],https://twitter.com/UncleObama_/status/1505149877445140485,False,,0,,,,,,,,"[{'screen_name': 'SheilaBurgoyne1', 'name': 'Sheela Bee', 'id': '1269195387262418944'}, {'screen_name': 'Keir_Starmer', 'name': 'Keir Starmer', 'id': '2425571623'}]",,,,
1505114991707717634,1505114991707717634,2022-03-19 12:32:32 E. Africa Standard Time,2022-03-19,12:32:32,+0300,1319133589355728897,ukhuduga,UK Huduga 🇮🇳,,Oh white people are humans and others are ….. #RacistEU and it’s people,en,[],[],[],0,1,3,['racisteu'],[],https://twitter.com/UKhuduga/status/1505114991707717634,False,https://twitter.com/ajitdatta/status/1504884070832308224,0,,,,,,,,[],,,,
1505087932146896896,1505087932146896896,2022-03-19 10:45:00 E. Africa Standard Time,2022-03-19,10:45:00,+0300,135789710,frank_wh17e,Frank White Bespoke London.,,British Govt: Close borders to #Syrian and #Afghan #refugees fleeing #war. British Govt: Get paid £350 to house #Ukranian refugees fleeing war.  Make it make sense British govt. if this is not broad daylight #racism then what is. #RacistEU #DoubleStandards,en,[],[],[],0,0,0,"['syrian', 'afghan', 'refugees', 'war', 'ukranian', 'racism', 'racisteu', 'doublestandards']",[],https://twitter.com/frank_wh17e/status/1505087932146896896,False,,0,,,,,,,,[],,,,
1505005229464555520,1505005229464555520,2022-03-19 05:16:23 E. Africa Standard Time,2022-03-19,05:16:23,+0300,2929100268,alubeida,#savepalestine-Hussein mohamed,,Former NATO Soldier DESTROYS Official Ukraine War Narrative  https://t.co/0MM5iQInum via @YouTube #Ukranian #UkraineRussiaWar #UkraineUnderAttack #Racists #RacistEU #palestine #Palestinians #PalestineUnderAttack,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/XOGOKI-1Sl0'],[],0,0,0,"['ukranian', 'ukrainerussiawar', 'ukraineunderattack', 'racists', 'racisteu', 'palestine', 'palestinians', 'palestineunderattack']",[],https://twitter.com/alubeida/status/1505005229464555520,False,,0,,,,,,,,[],,,,
1504917862779129856,1504917862779129856,2022-03-18 23:29:13 E. Africa Standard Time,2022-03-18,23:29:13,+0300,1379847701026717696,merouanenabil1,NABIL,,@MoorishMovement AP(le site Algérien raciste contre Maroc) pleure la fin de la RASD et du poliszbel🤣🤣🤣🤣🤣:  https://t.co/DYiwwb5Fjc #AP #Algerie #Algeriens #Algeriennes #Racistes #RacistEU #RacerNation #RaceWeek #Morocco #Maroc #marocain,fr,[],['https://www.algeriepatriotique.com/2022/03/18/le-polisario-affirme-que-sanchez-succombe-au-chantage-du-maroc-contre-la-reprise-des-relations/'],[],0,0,0,"['ap', 'algerie', 'algeriens', 'algeriennes', 'racistes', 'racisteu', 'racernation', 'raceweek', 'morocco', 'maroc', 'marocain']",[],https://twitter.com/MEROUANENABIL1/status/1504917862779129856,False,,0,,,,,,,,[],,,,
1504905105807745026,1504905105807745026,2022-03-18 22:38:31 E. Africa Standard Time,2022-03-18,22:38:31,+0300,1161844061709447168,blindninja2,blind ninja,,Very good interview about how White people see themselves as victims during war and the hypocrasy of White liberals. #AfricansinUkraine #BlackLivesMatter #UkraineRussiaWar #RacistEU,en,[],[],[],0,0,1,"['africansinukraine', 'blacklivesmatter', 'ukrainerussiawar', 'racisteu']",[],https://twitter.com/blindninja2/status/1504905105807745026,False,https://twitter.com/BTnewsroom/status/1504881334149337090,0,,,,,,,,[],,,,
1504889365138481152,1504889365138481152,2022-03-18 21:35:58 E. Africa Standard Time,2022-03-18,21:35:58,+0300,1356043355390693378,mrzee6000,Mr.Zee,,Your life doesn’t matter unless you were born in the right side of the world #RacistEU,en,[],[],[],0,0,1,['racisteu'],[],https://twitter.com/MrZee6000/status/1504889365138481152,False,,0,,,,,,,,[],,,,
1504879514546958339,1504879514546958339,2022-03-18 20:56:50 E. Africa Standard Time,2022-03-18,20:56:50,+0300,1334736312054640641,aswin_0174,Aswin,,"Will #Zelenksy speak about #Hiroshima Blast done by Bloody #America in #Japan Parliament? Just remember, he's the guy who's comparing 9/11 with #Pearl Harbor. Let's see what he gonna do for his publicity stunts 😂  #BidenIsAFailure #RacistEU #NATOIsAJoke #RussiaUkraineConflict",en,[],[],[],0,0,1,"['zelenksy', 'hiroshima', 'america', 'japan', 'pearl', 'bidenisafailure', 'racisteu', 'natoisajoke', 'russiaukraineconflict']",[],https://twitter.com/aswin_0174/status/1504879514546958339,False,,0,,,,,,,,[],,,,
1504856767167180804,1504856767167180804,2022-03-18 19:26:26 E. Africa Standard Time,2022-03-18,19:26:26,+0300,863314160,magnificodeejay,MAG,,"Applause @vonderleyen and @antoniocostapm, the show must go on.  Slowly and inhumanly, for the thousands of unemployed and homeless Portuguese people, discrimination and hypocrisy. #Portugal #racism #racismo #CohesionForum #racisminwar #RacistEU",en,"[{'screen_name': 'vonderleyen', 'name': 'ursula von der leyen', 'id': '1146329871418843136'}, {'screen_name': 'antoniocostapm', 'name': 'antónio costa', 'id': '718009445863788544'}]",[],[],0,0,0,"['portugal', 'racism', 'racismo', 'cohesionforum', 'racisminwar', 'racisteu']",[],https://twitter.com/MagnificoDeeJay/status/1504856767167180804,False,https://twitter.com/vonderleyen/status/1504734830881300500,0,,,,,,,,[],,,,
1504842794497622035,1504842794497622035,2022-03-18 18:30:55 E. Africa Standard Time,2022-03-18,18:30:55,+0300,2552859566,platformlive_tv,PlatformLive_TV,,"I wrote this poem, seeing the abhorrent treatment of Ukrainians on POC. It set a dangerous precedent for ALL black &amp; brown people in Europe. We aren't safe, especially not in war.    https://t.co/e9J5hYHo3Q  #RacistUkraine #UkraineRussiaWar #RacistEU #blm #BlackTwitter #HateCrime",en,[],['https://youtu.be/KSvgZYw2_TE'],[],0,0,1,"['racistukraine', 'ukrainerussiawar', 'racisteu', 'blm', 'blacktwitter', 'hatecrime']",[],https://twitter.com/platformlive_tv/status/1504842794497622035,False,,0,,,,,,,,[],,,,
1504824008310767624,1504562806976397313,2022-03-18 17:16:16 E. Africa Standard Time,2022-03-18,17:16:16,+0300,2496409002,miskristian,Christian M.,,@ZemmourEric Ne mettez plus les pieds en #afrique. A ton âge tu parles encore du Racisme ??? Quel exemple et leçon on peut tirer chez toi.  #UnionEuropea #African #RacistEU,fr,[],[],[],0,0,0,"['afrique', 'unioneuropea', 'african', 'racisteu']",[],https://twitter.com/miskristian/status/1504824008310767624,False,,0,,,,,,,,"[{'screen_name': 'ZemmourEric', 'name': 'Eric Zemmour', 'id': '1183418538285027329'}]",,,,
1504787760074305536,1504717343934533634,2022-03-18 14:52:14 E. Africa Standard Time,2022-03-18,14:52:14,+0300,1073419444443963393,kalajadu93,kala Jadu,,@KhaledBeydoun Racist part of the world #RacistEU,en,[],[],[],0,0,0,['racisteu'],[],https://twitter.com/kalajadu93/status/1504787760074305536,False,,0,,,,,,,,"[{'screen_name': 'KhaledBeydoun', 'name': 'Khaled Beydoun', 'id': '2163076560'}]",,,,
1504778911888125959,1504778911888125959,2022-03-18 14:17:04 E. Africa Standard Time,2022-03-18,14:17:04,+0300,1153914084850589699,bob_footy_horse,Bob_London,,@mrjamesob is doing his best this morning - to find excuses for racism re the #Ukraine️Refugees - why have they been treated differently to Syrians. Its racism James - that's the reason. #racism #RacistEU,en,[],[],[],0,0,0,"['ukraine️refugees', 'racism', 'racisteu']",[],https://twitter.com/Bob_Footy_Horse/status/1504778911888125959,False,,0,,,,,,,,[],,,,
